UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,6,2024,14,4239294,2171334,2067960,1552513,1472007,328422,317341,35116,33800,123277,117566,6636,6476,125370,120770,1667993,1582987,395704,382739,60331,58417,169489,161584,15483,14950,1596747,1518087,1062814,1003475,296254,286387,17417,17005,116754,111439,4500,4337,99008,95444,1154404,1091537,350030,338559,33494,32865,155128,148102,11018,10540,574587,549873,489699,468532,32168,30954,17699,16795,6523,6127,2136,2139,26362,25326,513589,491450,45674,44180,26837,25552,14361,13482,4465,4410
R,6,2024,15,4336270,2219975,2116295,1593008,1511527,337807,327497,35583,34170,123051,117766,6713,6677,123813,118658,1706756,1620701,404410,391974,60723,57804,168272,160690,15391,15015,1635994,1558295,1093557,1034771,305517,296099,17934,17326,116462,111615,4576,4545,97948,93939,1183892,1121577,358948,347957,33997,32347,154150,147431,10998,10686,583981,558000,499451,476756,32290,31398,17649,16844,6589,6151,2137,2132,25865,24719,522864,499124,45462,44017,26726,25457,14122,13259,4393,4329
R,6,2024,16,4492210,2300839,2191371,1654743,1567713,349205,338964,37170,35733,128333,122589,6913,6724,124475,119648,1769010,1677527,415978,404293,62406,60003,173792,165514,15874,15030,1693634,1613631,1133679,1073097,316081,306922,18649,18096,121855,116372,4734,4487,98636,94657,1224572,1160274,369870,359490,34792,33518,159787,152107,11335,10619,607205,577740,521064,494616,33124,32042,18521,17637,6478,6217,2179,2237,25839,24991,544438,517253,46108,44803,27614,26485,14005,13407,4539,4411
R,6,2024,17,4486177,2298094,2188083,1659045,1573499,347323,335342,37712,35824,127112,121156,6830,6767,120072,115495,1769318,1679356,411378,397666,62499,59728,171045,162720,15504,15048,1693592,1612014,1140117,1079025,314717,303967,18601,18055,120539,115037,4717,4562,94901,91368,1227624,1163054,366106,354232,34436,33276,157098,149696,11118,10655,604502,576069,518928,494474,32606,31375,19111,17769,6573,6119,2113,2205,25171,24127,541694,516302,45272,43434,28063,26452,13947,13024,4386,4393
R,6,2024,18,4412541,2257764,2154777,1639079,1554247,333807,326379,36719,34973,127394,123449,6731,6631,114034,109098,1743694,1654271,393837,384412,60843,57823,169371,163290,14922,14403,1670112,1594861,1132947,1071937,302875,296385,18198,17756,121185,117678,4627,4557,90280,86548,1216023,1151538,351197,343290,33578,32369,156347,150985,10709,10295,587652,559916,506132,482310,30932,29994,18521,17217,6209,5771,2104,2074,23754,22550,527671,502733,42640,41122,27265,25454,13024,12305,4213,4108
R,6,2024,19,4377864,2239220,2138644,1629018,1544306,327274,318667,36341,34485,131099,129504,6796,6618,108692,105064,1728488,1640266,383560,373668,59892,57053,171647,168179,14652,14187,1665061,1593380,1133615,1073710,297285,289917,18050,17513,125143,123843,4744,4704,86224,83693,1212808,1150363,342582,334437,33146,32057,159254,156463,10582,10399,574159,545264,495403,470596,29989,28750,18291,16972,5956,5661,2052,1914,22468,21371,515680,489903,40978,39231,26746,24996,12393,11716,4070,3788
R,6,2024,20,4407400,2252471,2154929,1646002,1561803,325249,318447,35651,33895,133615,132187,6628,6434,105326,102163,1742429,1655283,379088,371340,58813,56361,173086,169977,14336,13851,1688500,1616369,1158195,1095748,296060,290678,17911,17371,127774,126665,4691,4575,83869,81332,1235240,1170363,339563,333395,32976,32111,161039,158510,10470,10085,563971,538560,487807,466055,29189,27769,17740,16524,5841,5522,1937,1859,21457,20831,507189,484920,39525,37945,25837,24250,12047,11467,3866,3766
R,6,2024,21,4362035,2228522,2133513,1629845,1547066,321706,316507,35279,33133,135031,133121,6590,6387,100071,97299,1721120,1635911,372597,366217,57900,55249,172416,169233,14133,13504,1675192,1604121,1150685,1087711,292940,289638,17590,17088,129385,127707,4678,4576,79914,77401,1223800,1158634,334157,329750,32412,31585,160986,158073,10347,9974,553330,529392,479160,459355,28766,26869,17689,16045,5646,5414,1912,1811,20157,19898,497320,477277,38440,36467,25488,23664,11430,11160,3786,3530
R,6,2024,22,4357637,2223982,2133655,1623624,1545303,326299,321280,34949,32805,135986,133443,6352,6210,96772,94614,1711887,1631340,375293,369878,57535,55178,171774,167877,13556,13273,1678656,1612676,1150910,1092853,297968,294593,17769,17131,130513,128258,4528,4409,76968,75432,1221301,1161691,337573,333905,32482,31933,160664,157270,10031,9782,545326,520979,472714,452450,28331,26687,17180,15674,5473,5185,1824,1801,19804,19182,490586,469649,37720,35973,25053,23245,11110,10607,3525,3491
R,6,2024,23,4436435,2262858,2173577,1646323,1569466,333759,329237,34762,33341,145399,142338,6308,6232,96307,92963,1733855,1653960,382220,376487,57753,55455,181165,176403,13577,13302,1718744,1653217,1173982,1116971,305665,302791,18013,17496,139922,137259,4588,4383,76574,74317,1243671,1184701,344679,341118,33237,32308,170176,166109,10082,9749,544114,520360,472341,452495,28094,26446,16749,15845,5477,5079,1720,1849,19733,18646,490184,469259,37541,35369,24516,23147,10989,10294,3495,3553
R,6,2024,24,4423874,2254142,2169732,1638988,1563522,336292,332437,35029,33545,144151,142866,6389,6109,93293,91253,1723867,1646094,383233,379112,58151,55961,177947,175768,13400,13051,1718541,1656942,1173401,1117905,308963,306271,18410,17723,138773,137772,4649,4353,74345,72918,1241159,1184020,346868,344105,33811,32831,167436,165539,10019,9636,535601,512790,465587,445617,27329,26166,16619,15822,5378,5094,1740,1756,18948,18335,482708,462074,36365,35007,24340,23130,10511,10229,3381,3415
R,6,2024,25,4368811,2222045,2146766,1619007,1549353,329133,326711,33990,33070,142596,143255,6346,5937,90973,88440,1701514,1629393,374465,371486,56770,55426,175642,175011,13566,12725,1701320,1645166,1166344,1113287,302509,301140,18028,17575,137263,138154,4611,4256,72565,70754,1232278,1177420,339151,337538,33413,32848,165218,164885,10162,9477,520725,501600,452663,436066,26624,25571,15962,15495,5333,5101,1735,1681,18408,17686,469236,451973,35314,33948,23357,22578,10424,10126,3404,3248
R,6,2024,26,4356487,2212221,2144266,1608037,1541947,329729,327674,33687,32873,146702,149773,6303,6037,87763,85962,1687403,1619735,373150,370663,56151,54922,178447,180632,13129,12583,1699207,1650294,1161360,1111843,303989,302748,17690,17682,141536,144730,4637,4380,69995,68911,1224735,1174304,339089,337637,32884,32838,168418,170912,9918,9431,513014,493972,446677,430104,25740,24926,15997,15191,5166,5043,1666,1657,17768,17051,462668,445431,34061,33026,23267,22084,10029,9720,3211,3152
R,6,2024,27,4368625,2213901,2154724,1609490,1548386,327736,327478,33434,32326,151680,156584,6307,5968,85254,83982,1686603,1624056,369149,368979,55987,54644,182741,186706,13039,12609,1704281,1664336,1165886,1121032,302174,303167,17605,17358,146549,151586,4588,4363,67479,66830,1227041,1181270,335196,336575,32776,32586,172849,177087,9763,9492,509620,490388,443604,427354,25562,24311,15829,14968,5131,4998,1719,1605,17775,17152,459562,442786,33953,32404,23211,22058,9892,9619,3276,3117
R,6,2024,28,4402493,2232426,2170067,1622862,1558178,329325,329686,33283,31950,157003,162696,6421,6301,83532,81256,1698250,1631349,369229,369220,56014,54177,187562,192078,13088,12879,1725181,1681047,1180523,1131366,304095,305576,17723,17179,151958,157662,4656,4585,66226,64679,1240344,1189678,335982,337288,33125,32423,177897,182546,9840,9750,507245,489020,442339,426812,25230,24110,15560,14771,5045,5034,1765,1716,17306,16577,457906,441671,33247,31932,22889,21754,9665,9532,3248,3129
R,6,2024,29,4473263,2266218,2207045,1639707,1577324,344367,344176,33615,32596,160437,166510,6571,6573,81521,79866,1712730,1648701,382701,382813,56658,54969,190295,195412,13481,13237,1757447,1716542,1195701,1149359,318811,319542,18151,17612,155291,161551,4805,4825,64688,63653,1253603,1206274,349349,350502,34047,33207,180740,186048,10184,10065,508771,490503,444006,427965,25556,24634,15464,14984,5146,4959,1766,1748,16833,16213,459127,442427,33352,32311,22611,21762,9555,9364,3297,3172
R,6,2024,30,4563962,2313201,2250761,1666629,1600776,361091,359933,34279,33497,165636,171124,6649,6735,78917,78696,1736941,1670788,397364,397272,57267,56444,194936,199583,13582,13481,1798416,1757202,1216597,1170024,335083,334961,18744,18432,160633,166104,4891,5000,62468,62681,1272205,1225758,363822,364847,34646,34519,185542,190269,10295,10265,514785,493559,450032,430752,26008,24972,15535,15065,5003,5020,1758,1735,16449,16015,464736,445030,33542,32425,22621,21925,9394,9314,3287,3216
R,6,2024,31,4638166,2349748,2288418,1689823,1625366,372540,369442,35558,34148,169121,176688,6933,6780,75773,75994,1757125,1692791,406512,404554,58276,56949,197561,204557,13675,13442,1831526,1794181,1236765,1193479,345964,344442,19487,19120,164217,171634,5062,4997,60031,60509,1290062,1247142,372714,372280,35256,35161,188599,195482,10405,10239,518222,494237,453058,431887,26576,25000,16071,15028,4904,5054,1871,1783,15742,15485,467063,445649,33798,32274,23020,21788,8962,9075,3270,3203
R,6,2024,32,4734513,2391156,2343357,1721328,1663816,376403,378592,36843,34583,175180,183934,7272,6948,74130,75484,1786659,1730188,408346,412660,59754,57273,203592,212624,14192,13880,1867570,1846172,1264341,1230691,349372,352126,20233,19595,170158,178729,5255,5128,58211,59903,1315547,1283340,374034,378880,36068,35514,194483,203251,10731,10524,523586,497185,456987,433125,27031,26466,16610,14988,5022,5205,2017,1820,15919,15581,471112,446848,34312,33780,23686,21759,9109,9373,3461,3356
R,6,2024,33,4800348,2421474,2378874,1745781,1689140,378023,383893,36429,33845,182654,191558,7822,7256,70765,73182,1807390,1752963,407789,416671,58340,55838,210876,220058,14903,14292,1901500,1891140,1293258,1266007,350385,356638,19788,19298,177301,186078,5712,5414,55056,57705,1340956,1316166,372984,382146,34720,34597,201459,210363,11294,11025,519974,487734,452523,423133,27638,27255,16641,14547,5353,5480,2110,1842,15709,15477,466434,436797,34805,34525,23620,21241,9417,9695,3609,3267
R,6,2024,34,4790123,2413922,2376201,1748243,1690919,370753,380648,35921,33254,185086,195037,7962,7300,65957,69043,1805821,1751191,397866,410974,56304,54323,211787,221954,14503,13924,1897968,1897547,1298452,1275720,343574,353432,19283,18997,179760,189704,5772,5479,51127,54215,1342865,1322864,363963,376725,33109,33540,202629,212787,10930,10752,515954,478654,449791,415199,27179,27216,16638,14257,5326,5333,2190,1821,14830,14828,462956,428327,33903,34249,23195,20783,9158,9167,3573,3172
R,6,2024,35,4657631,2348998,2308633,1709523,1646206,349398,362137,34674,31659,185928,196990,7764,6987,61711,64654,1763321,1702534,374213,390082,54069,51375,211020,222626,13956,13236,1850222,1850359,1274363,1248189,323382,336138,18354,17968,180825,191740,5742,5302,47556,51022,1315641,1292438,341663,357653,31359,31735,202357,213838,10681,10302,498776,458274,435160,398017,26016,25999,16320,13691,5103,5250,2022,1685,14155,13632,447680,410096,32550,32429,22710,19640,8663,8788,3275,2934
R,6,2024,36,4571112,2305210,2265902,1694758,1630711,329417,343474,33987,31079,180850,192002,7771,6933,58427,61703,1745476,1684514,352387,369827,52311,50001,205038,216633,13876,13017,1806509,1812184,1258072,1236106,304467,318165,17770,17377,175910,187051,5623,5241,44667,48244,1296621,1278053,321190,338040,29839,30406,196657,208222,10465,10132,498701,453718,436686,394605,24950,25309,16217,13702,4940,4951,2148,1692,13760,13459,448855,406461,31197,31787,22472,19595,8381,8411,3411,2885
R,6,2024,37,4517604,2282229,2235375,1690960,1617115,317717,332874,33005,30028,177879,188897,7641,6919,55027,59542,1738843,1669034,339163,358011,50656,48839,200570,212554,13282,12691,1788038,1786028,1257153,1225599,293330,308174,17182,16761,172935,184092,5467,5148,41971,46254,1293435,1265736,308761,327029,28873,29633,192460,204432,10004,9755,494191,449347,433807,391516,24387,24700,15823,13267,4944,4805,2174,1771,13056,13288,445408,403298,30402,30982,21783,19206,8110,8122,3278,2936
R,6,2024,38,4524996,2287042,2237954,1704500,1627834,310844,327774,32598,29809,177626,188594,7779,7063,53695,56880,1751124,1677143,331317,351304,50095,48157,199722,211313,13521,12819,1788887,1788930,1266937,1235885,286507,303188,16435,16488,172692,183858,5572,5377,40744,44134,1302091,1273936,301095,320729,27963,29196,191602,203316,10152,10014,498155,449024,437563,391949,24337,24586,16163,13321,4934,4736,2207,1686,12951,12746,449033,403207,30222,30575,22132,18961,8120,7997,3369,2805
R,6,2024,39,4502682,2271547,2231135,1699965,1626908,304488,323040,31793,29445,176007,189100,7630,6906,51664,55736,1744795,1675286,323863,345393,49028,47801,197258,211670,13207,12580,1776313,1783309,1264270,1235608,280822,298788,16055,16289,171130,184478,5408,5223,38628,42923,1297504,1272664,294308,315075,27264,28909,189237,203855,9824,9773,495234,447826,435695,391300,23666,24252,15738,13156,4877,4622,2222,1683,13036,12813,447291,402622,29555,30318,21764,18892,8021,7815,3383,2807
R,6,2024,40,4419933,2226469,2193464,1669858,1600562,293171,314727,31490,29048,174928,188290,7379,6758,49643,54079,1712887,1647429,311577,335854,48275,47257,195473,210373,12744,12424,1741795,1750471,1243105,1213047,270254,291139,15827,15939,170091,183819,5295,5070,37223,41457,1275123,1248778,283080,306441,26832,28417,187588,202658,9534,9592,484674,442993,426753,387515,22917,23588,15663,13109,4837,4471,2084,1688,12420,12622,437764,398651,28497,29413,21443,18840,7885,7715,3210,2832
R,6,2024,41,4477704,2253544,2224160,1696419,1627390,295161,318673,32098,29486,172573,187638,7445,6905,49848,54068,1739634,1674063,313459,339756,49119,48073,193055,209505,12860,12595,1762033,1772826,1263058,1232819,272213,294200,16037,16161,167831,183021,5347,5194,37547,41431,1295332,1268340,284983,309473,27373,28929,185272,201702,9653,9755,491511,451334,433361,394571,22948,24473,16061,13325,4742,4617,2098,1711,12301,12637,444302,405723,28476,30283,21746,19144,7783,7803,3207,2840
R,6,2024,42,4452420,2238839,2213581,1690186,1623411,292178,316979,31300,28592,169406,185443,7439,6761,48330,52395,1732020,1668564,309837,337658,48250,46874,188992,206297,12749,12269,1751795,1762655,1260923,1228350,269313,292942,15539,15436,164680,180716,5306,5014,36034,40197,1291833,1262781,281531,307954,26696,28065,181207,198512,9508,9436,487044,450926,429263,395061,22865,24037,15761,13156,4726,4727,2133,1747,12296,12198,440187,405783,28306,29704,21554,18809,7785,7785,3241,2833
R,6,2024,43,4396945,2209186,2187759,1674802,1608355,288874,315618,30555,28457,160285,177562,7223,6338,47447,51429,1715717,1652809,306238,336041,47344,46466,179474,197717,12464,11758,1729980,1743292,1251772,1219051,266837,291680,15166,15637,155536,172993,5131,4684,35538,39247,1282154,1252717,278892,306357,26327,28052,171829,190206,9295,9077,479206,444467,423030,389304,22037,23938,15389,12820,4749,4569,2092,1654,11909,12182,433563,400092,27346,29684,21017,18414,7645,7511,3169,2681
R,6,2024,44,4354305,2186100,2168205,1654607,1589926,290938,318411,30472,28041,156965,174935,7071,6509,46047,50383,1694356,1633277,307716,338360,47293,45986,175277,194660,12234,11893,1706482,1727113,1231587,1203409,268676,294684,15041,15358,152285,170443,4925,4870,33968,38349,1260643,1236113,280107,308970,26099,27804,167603,187179,9010,9198,479618,441092,423020,386517,22262,23727,15431,12683,4680,4492,2146,1639,12079,12034,433713,397164,27609,29390,21194,18182,7674,7481,3224,2695
R,6,2024,45,4178215,2091536,2086679,1587198,1531540,275133,305286,28544,26636,151229,169899,6319,5962,43113,47356,1624372,1572293,290767,323755,44235,43674,168401,188487,11119,10916,1643796,1665683,1191405,1162991,254496,282449,14446,14445,146954,165649,4494,4380,32001,35769,1218714,1193525,265174,295446,24809,26134,161495,181441,8303,8370,447740,420996,395793,368549,20637,22837,14098,12191,4275,4250,1825,1582,11112,11587,405658,378768,25593,28309,19426,17540,6906,7046,2816,2546
R,6,2024,46,4092143,2045372,2046771,1560175,1509705,264773,294707,27678,26352,145381,164781,6156,5681,41209,45545,1595552,1548701,279497,312288,42883,43097,161933,182689,10572,10416,1601954,1627671,1167175,1141596,244879,272697,13935,14335,141179,160435,4400,4226,30386,34382,1192947,1170757,254855,285017,23970,25874,155077,175669,7888,8046,443418,419100,393000,368109,19894,22010,13743,12017,4202,4346,1756,1455,10823,11163,402605,377944,24642,27271,18913,17223,6856,7020,2684,2370
R,6,2024,47,4016472,2002163,2014309,1528110,1485769,257335,289053,27304,25675,144165,164404,5932,5679,39317,43729,1562017,1523077,271218,305731,42118,41957,159736,181688,10256,10354,1569309,1599574,1144005,1120312,238235,267571,13968,14296,139906,160184,4216,4170,28979,33041,1168680,1148225,247496,279284,23895,25610,152981,174783,7628,7920,432854,414735,384105,365457,19100,21482,13336,11379,4259,4220,1716,1509,10338,10688,393337,374852,23722,26447,18223,16347,6755,6905,2628,2434
R,6,2024,48,3892731,1939704,1953027,1478523,1441497,247292,278082,26375,24755,144386,162307,5554,5381,37574,41005,1510893,1476440,260231,293478,40669,40269,159453,178615,9703,9691,1518416,1546859,1103965,1082749,229008,257372,13368,13540,140369,158145,4013,3976,27693,31077,1127546,1108963,237559,268163,22940,24400,153085,171989,7301,7455,421288,406168,374558,358748,18284,20710,13007,11215,4017,4162,1541,1405,9881,9928,383347,367477,22672,25315,17729,15869,6368,6626,2402,2236
R,6,2024,49,3921351,1952313,1969038,1493378,1458850,246977,278893,26009,24775,145115,162138,5674,5127,35160,39255,1523309,1492205,259006,293404,39731,39801,159179,177798,9622,9181,1537220,1568134,1122464,1102997,229800,259520,13206,13682,141194,158196,4141,3825,26415,29914,1144685,1128124,238035,269661,22570,24218,153242,171675,7336,7109,415093,400904,370914,355853,17177,19373,12803,11093,3921,3942,1533,1302,8745,9341,378624,364081,20971,23743,17161,15583,5937,6123,2286,2072
R,6,2024,50,3844448,1910884,1933564,1462112,1432687,241107,273722,25432,24229,143186,160132,5225,5049,33822,37745,1490918,1464586,252507,287577,38698,38850,156803,175195,9043,9059,1512165,1543658,1105160,1085876,224883,255067,12983,13462,139610,156399,3870,3764,25659,29090,1126771,1110177,232683,264932,22212,23951,151339,169399,6986,7016,398719,389906,356952,346811,16224,18655,12449,10767,3576,3733,1355,1285,8163,8655,364147,354409,19824,22645,16486,14899,5464,5796,2057,2043
R,6,2024,51,3903694,1938417,1965277,1483683,1457160,248095,281231,25205,24495,142616,160183,5211,4977,33607,37231,1512222,1488591,259069,294722,38609,39237,156218,175012,8961,8870,1546749,1580456,1132684,1114765,232296,263000,13122,13724,139049,156396,3902,3719,25696,28852,1154254,1138828,239843,272689,22568,24455,150868,169209,6958,6908,391668,384821,350999,342395,15799,18231,12083,10771,3567,3787,1309,1258,7911,8379,357968,349763,19226,22033,16041,14782,5350,5803,2003,1962
R,6,2024,52,4096276,2038145,2058131,1575262,1542067,257022,290052,25640,24593,141550,159135,5212,4933,33459,37351,1603575,1573565,267768,303247,39476,39883,154829,173769,8959,8917,1649946,1677083,1227153,1202510,241494,272157,13685,14095,137912,155522,3892,3695,25810,29104,1248719,1226756,249023,281613,23649,25343,149442,168275,6953,6984,388199,381048,348109,339557,15528,17895,11955,10498,3638,3613,1320,1238,7649,8247,354856,346809,18745,21634,15827,14540,5387,5494,2006,1933
R,6,2024,53,4332372,2160030,2172342,1687583,1645299,267507,302496,26122,25467,139149,155859,5160,5041,34509,38180,1716857,1677490,278493,315891,40685,41449,152623,170472,9148,9268,1773304,1793793,1340602,1308487,252008,284538,14391,14727,135541,152229,3852,3795,26910,30017,1363192,1333530,259760,294239,25090,26756,147251,164876,7131,7299,386726,378549,346981,336812,15499,17958,11731,10740,3608,3630,1308,1246,7599,8163,353665,343960,18733,21652,15595,14693,5372,5596,2017,1969
